48.15791402810136;17.106131011296558
48.15790875723269;17.106101316090587
48.15718011638444;17.10645371606519
48.157157232747494;17.106421760161144
48.157194705699524;17.106442888656968
48.156077504455084;17.107213544659476
48.167585647192595;17.077667566900992
48.167353959362124;17.077796614525827
48.12836412918783;17.11635829234092
48.128258895283516;17.114903320949512
48.1282492651851;17.114898576902323
48.1282876247358;17.114813376859143
48.12832531969354;17.11479716782205
48.12830460462437;17.11472441676825
48.12832985106032;17.11474218496878
48.12835113467509;17.11479979523038
48.12831539866275;17.116293006048174
48.12761583705436;17.11623917336441
48.12753854630981;17.11620028807782
48.16738565330888;17.07789968118311
48.167607861782436;17.077653629188756
48.16772305077883;17.07761844857602
48.16724252753323;17.07777953298655
48.16720146337273;17.07780079849387
48.16750017357689;17.0778415269406
48.157959121639024;17.106133775884906
48.15543129262286;17.106843741533588
48.15524250646636;17.106936060196578
48.15787744394006;17.106091236800953
48.15777676850479;17.105983779789025
48.15781195454223;17.105947692355763
48.15768731795056;17.105941922119328
48.15764435811699;17.106014139323634
48.157645972695484;17.106003861075227
48.15717133953578;17.10650318597032
48.15701490567884;17.106377392396826
48.1570857885735;17.106536359796326
48.1554052599113;17.10703987976271
48.155535166470685;17.106809095230567
48.167698057065664;17.077553848180557
48.167696472415045;17.077554837853103
48.167724009826834;17.077586057857015
48.167388475651684;17.077782393215536
48.16740083926255;17.07780035631875
48.167421822789265;17.07777923437848
48.16737050361134;17.077884707232645
48.16722113005981;17.07787486223626
48.16708643800244;17.077946176190427
48.167251248184094;17.077936813540497
48.16730213587955;17.078016566753195
48.16717029956975;17.077986984323417
48.16763783260517;17.077595121072
48.16764093613342;17.07756265995914
48.16716816420138;17.0778827158155
48.12755264431494;17.116202953241995
48.167762435433936;17.077490896022876
48.16762229724061;17.07766394577227
48.1672853594235;17.077888340296596
48.16725030110404;17.077876383043513
48.167277497355265;17.07794265825077
48.16727608494643;17.077941703976713
48.16727615313414;17.077941156123188
48.16723207789613;17.077955718589436
48.16723200899212;17.07795561430455
48.16714214480036;17.077955856282014
48.16717656791512;17.07792112195361
48.16717470093225;17.077921987766658
48.167599314643454;17.07756988689568
48.16759215617156;17.077571040255
48.167397204154156;17.077750091613574
48.12832073968243;17.11445039008304
48.12832550446123;17.1144651895611
48.128309169242016;17.11477987039853
48.12830663597449;17.114779588674054
48.12830810698851;17.114775201875787
48.12830173601379;17.114792384463936
48.128302637257896;17.1147957665421
48.1283061936949;17.114758399971066
48.128305504144116;17.114757274824647
48.12830648996554;17.114757081071765
48.128304535039625;17.11481841192582
48.128305300882445;17.114817618573205
48.128291650680936;17.114819171614883
48.128261303931446;17.11485795353536
48.12825448456981;17.114847071739224
48.12824291573361;17.114854216870704
48.12826289850812;17.11530479513083
48.1282614285112;17.115308207143364
48.128261593158925;17.115290902201565
48.12826143861694;17.115289974830223
48.12826825242291;17.115571977581503
48.12830444923851;17.116273785245475
48.167700609311034;17.07746313069167
48.16772939554756;17.077500771441557
48.167729346006645;17.07749830580549
48.155985905719284;17.106951205866274
48.157152289475974;17.106501337617136
48.157166615101616;17.106475513480078
48.12831106788326;17.11632911633938
48.128434260788545;17.11634981298512
48.12831335423481;17.11630388563898
48.1283127166989;17.115313862895036
48.12833323605523;17.11522702262493
48.12838039576153;17.114920821002322
48.128373518667594;17.114911997275794
48.12834782740257;17.114952211609097
48.12834870256447;17.114884321381282
48.12835767195655;17.114864502262495
48.128261368304614;17.114763423950848
48.12826150017364;17.114763390276917
48.12825716239794;17.114755686090113
48.12825959155356;17.114754155451724
48.128296738679424;17.11474302018903
48.128294614575736;17.114743180578298
48.12828953351789;17.114732203759598
48.12830738534361;17.11471451026964
48.128307754178806;17.114714779785295
48.128297790292535;17.114711246652824
48.12827902761469;17.114689375186003
48.12824794582059;17.114516356032773
48.12830593839578;17.114534793211618
48.128306003965974;17.11453489360348
48.12832027447659;17.11452361449974
48.128310795346955;17.114535101748103
48.127608840075936;17.116160955127967
48.127595363984874;17.11615903601586
48.15788975428681;17.106166075434913
48.15789244449507;17.10616338810919
48.15783592323268;17.106171634282695
48.15723554474013;17.106531971248483
48.157233471102565;17.106597882095237
48.1572277062392;17.106599216573002
48.15725303717394;17.106455190832943
48.157136975322864;17.106526517302928
48.15611901677248;17.107160707468193
48.156107706420315;17.10712500058387
48.15609023609053;17.107093043226218
48.157223068514405;17.106447707608623
48.15607771502521;17.10704859369749
48.15610976797079;17.107003768433064
48.15611647999698;17.107004015798573
48.155935498040975;17.106998851865544
48.155477486392236;17.107005497021966
48.16786580557135;17.07743964039048
48.167803569319254;17.077500648464152
48.167730159467624;17.077464259864488
48.16769516811056;17.077429816852
48.16749028266693;17.07786187597827
48.167405995153295;17.077768891170656
48.16744686741626;17.077764306088575
48.1672969483126;17.077941591477668
48.167336768250586;17.078004271139257
48.16734540795566;17.078035938871423
48.16734396986435;17.07803515792012
48.167238907634534;17.077952216371518
48.16723886659611;17.077952085723766
48.1672154788484;17.077970608652652
48.16713437307983;17.077951154094446
48.16713437307983;17.077951154094446
48.16716610319487;17.077922827713458
48.16714339990794;17.07796791811189
48.16724701487268;17.077758191600182
48.167245947241184;17.07775869782632
48.16725605066303;17.077755163871963
48.16755137342889;17.077819369463402
48.16751931013169;17.07787461228419
48.16749827709063;17.077867066646792
48.16748899653758;17.077863217485923
48.167433780122124;17.077890673667742
48.15786990813718;17.106068210886114
48.15791181524364;17.106025275630273
48.1579132614071;17.106026976495013
48.15762350414222;17.106269330055493
48.15766248843787;17.106225688810884
48.15764258037972;17.106234158879534
48.15708475759862;17.106401613704726
48.15714590488152;17.106422851020536
48.157147027229165;17.10643351695119
48.157165190467154;17.106433173442245
48.156068254500795;17.107177049415483
48.15607428627071;17.107156312720196
